id,day,name,address,city,codes,map,notes,created_at,updated_at
286,"Sunday, 	7:00 PM",SAN BRUNO GROUP,St. John’s Church Hall	Sylvan & Mastick,San Bruno ,Wh,http://goo.gl/maps/cHyjx,,2013-07-24 02:08:44 UTC,2013-07-24 02:08:44 UTC
244,"Saturday, 	6:00 PM",Speaker/Discussion,San Carlos Peninsula Fellowship  1133 Eaton Ave. Upstairs,San Carlos,H,http://goo.gl/maps/PT4Cs,,2013-07-24 02:08:44 UTC,2013-07-24 02:08:44 UTC
217,"Friday, 	12:00 PM",Big Book Study,San Carlos Peninsula Fellowship  1133 Eaton Ave. Upstairs,San Carlos,H,http://goo.gl/maps/PT4Cs,,2013-07-24 02:08:44 UTC,2013-07-24 02:08:44 UTC
83,"Friday, 	7:00 AM",THE WAKE UP GROUP,Baptist Church  2070 Francisco Blvd.,Pacifica,,http://goo.gl/maps/lJm82,,2013-07-24 02:08:43 UTC,2013-07-24 02:08:43 UTC
185,"Monday, 	12:00 PM",JUST FOR TODAY,New Life Community Church  1430 Palm Drive -- enter on El Camino Real,Burlingame,"H,Wh",http://goo.gl/maps/POKC9,,2013-07-24 02:08:44 UTC,2013-07-24 02:08:44 UTC
33,"Monday, 	7:30 PM",Grupo Hispano,3120 Spring St.,Redwood City,E,http://goo.gl/maps/KsRYG,,2013-07-24 02:08:43 UTC,2013-07-24 02:08:43 UTC
60,"Thursday, 	12:00 PM",Grupo Geneva,5520 Mission @ Guttenberg,Daly City,E,http://goo.gl/maps/Pbqkl,,2013-07-24 02:08:43 UTC,2013-07-24 02:08:43 UTC
109,"Sunday, 	11:30 AM",GRUPO LIBERDAD,Fairmont Rec. Ctr.	649 Park View Circle (off Hickey),Pacifica,E,http://goo.gl/maps/Md4O1,,2013-07-24 02:08:43 UTC,2013-07-24 02:08:43 UTC
237,"Friday, 	10:00 PM",Nite Owl,San Carlos Peninsula Fellowship  1133 Eaton Ave. Upstairs,San Carlos,H,http://goo.gl/maps/PT4Cs,,2013-07-24 02:08:44 UTC,2013-07-24 02:08:44 UTC
47,"Thursday, 	8:00 PM",Grupo 29 De Mayo,405 Grand Ave. Suite 205,South SF,E,http://goo.gl/maps/bmHbr,,2013-07-24 02:08:43 UTC,2013-07-24 02:08:43 UTC
75,"Thursday, 	7:30 PM",GRAPEVINE RECOVERY,Baptist Church  2070 Francisco Blvd.,Pacifica,L,http://goo.gl/maps/lJm82,,2013-07-24 02:08:43 UTC,2013-07-24 02:08:43 UTC
43,"Tuesday, 	8:00 PM",Grupo 29 De Mayo,405 Grand Ave. Suite 205,South SF,E,http://goo.gl/maps/bmHbr,,2013-07-24 02:08:43 UTC,2013-07-24 02:08:43 UTC
169,"Tuesday, 	6:00 PM",WOMENS 12 STEP STUDY,"Methodist Church	777 Miramontes, 2nd floor in San Pedro Ridge Room",Half Moon Bay ,"W,L",http://goo.gl/maps/LWpVR,,2013-07-24 02:08:43 UTC,2013-07-24 02:08:43 UTC
246,"Thursday, 	12:00 PM",Step Study,San Carlos Peninsula Fellowship  1133 Eaton Ave. Upstairs,San Carlos,"W,H",http://goo.gl/maps/PT4Cs,,2013-07-24 02:08:44 UTC,2013-07-24 02:08:44 UTC
270,"Wednesday, 	7:30 PM",A FRESH START,St. Ambrose Church	Beachpark & Edgewater,Foster City,"H,YP,",http://goo.gl/maps/Jntaz,,2013-07-24 02:08:44 UTC,2013-07-24 02:08:44 UTC
31,"Sunday, 	9:00 AM",UN DIA A LA VEZ,225 S. Cabrillo Hwy Rm200A,Half Moon Bay ,E,http://goo.gl/maps/RjMcp,,2013-07-24 02:08:43 UTC,2013-07-24 02:08:43 UTC
11,"Sunday, 	8:00 PM",SUNDAY SPECIAL-AS BILL SEES IT,139 Primrose at Howard,Burlingame,H,http://goo.gl/maps/X1hwU,,2013-07-24 02:08:43 UTC,2013-07-24 02:08:43 UTC
107,"Friday, 	7:30 PM",HIGHLANDERS,Crystal Springs Methodist Church 2145 Bunker Hill Dr.,San Mateo,"H,Wh",http://goo.gl/maps/41h0p,,2013-07-24 02:08:43 UTC,2013-07-24 02:08:43 UTC
235,"Sunday, 	2:00 PM",Meditation/Discussion,San Carlos Peninsula Fellowship  1133 Eaton Ave. Upstairs,San Carlos,H,http://goo.gl/maps/PT4Cs,,2013-07-24 02:08:44 UTC,2013-07-24 02:08:44 UTC
310,"Tuesday, 	12:00 PM",Brown Baggers,WBAC - West Bay Fellowship - Phone: (650) 756-3322   7324 Mission Street,Daly City,,http://goo.gl/maps/pxPLF,,2013-07-24 02:08:44 UTC,2013-07-24 02:08:44 UTC
25,"Monday, 	6:00 PM",Oportunidad de Vivir,2151 Euclid,East Palo Alto,E,http://goo.gl/maps/R1oUH,,2013-07-24 02:08:43 UTC,2013-07-24 02:08:43 UTC
319,"Tuesday, 	8:00 PM",Language of the Heart,WBAC - West Bay Fellowship - Phone: (650) 756-3322   7324 Mission Street,Daly City,"D,H,SP,",http://goo.gl/maps/pxPLF,,2013-07-24 02:08:44 UTC,2013-07-24 02:08:44 UTC
262,"Thursday, 	6:00 PM",HMB HAPPY HOUR,Shoreline Station	225 S. Cabrillo Hwy Rm101-C,Half Moon Bay ,H,http://goo.gl/maps/2d783,,2013-07-24 02:08:44 UTC,2013-07-24 02:08:44 UTC
239,"Friday, 	7:30 PM",Speaker Meeting,San Carlos Peninsula Fellowship  1133 Eaton Ave. Upstairs,San Carlos,H,http://goo.gl/maps/PT4Cs,,2013-07-24 02:08:44 UTC,2013-07-24 02:08:44 UTC
4,"Tuesday, 	6:30 PM",Sendero De Vida,103 Broadway,Redwood City,E,http://goo.gl/maps/HrGHh,,2013-07-24 02:08:43 UTC,2013-07-24 02:08:43 UTC
307,"Monday, 	7:00 PM",As Bill Sees It,WBAC - West Bay Fellowship - Phone: (650) 756-3322   7324 Mission Street,Daly City,H,http://goo.gl/maps/pxPLF,,2013-07-24 02:08:44 UTC,2013-07-24 02:08:44 UTC
8,"Saturday, 	6:30 PM",Sendero De Vida,103 Broadway,Redwood City,E,http://goo.gl/maps/HrGHh,,2013-07-24 02:08:43 UTC,2013-07-24 02:08:43 UTC
257,"Friday, 	7:30 PM",HELPING HAND GROUP,"Seton Med. Ctr	""1900 Sullivan-Dr. Conf. Rm., 2nd floor""",Daly City,"D,L,Wh",http://goo.gl/maps/001qh,,2013-07-24 02:08:44 UTC,2013-07-24 02:08:44 UTC
51,"Saturday, 	8:00 PM",Grupo 29 De Mayo,405 Grand Ave. Suite 205,South SF,E,http://goo.gl/maps/bmHbr,,2013-07-24 02:08:43 UTC,2013-07-24 02:08:43 UTC
278,"Saturday, 	9:00 AM",SATURDAY MORNING SANDHILL,St. Bede’s Church 2650 Sandhill Road,Menlo Park,"H,Wh",http://goo.gl/maps/ws7mc,,2013-07-24 02:08:44 UTC,2013-07-24 02:08:44 UTC
295,"Tuesday, 	7:30 PM",Big Book Study,Terra Nova Church Ctr.	1125 Terra Nova,Pacifica,"C,L",http://goo.gl/maps/gdaEr,,2013-07-24 02:08:44 UTC,2013-07-24 02:08:44 UTC
54,"Monday, 	12:00 PM",Grupo Geneva,5520 Mission @ Guttenberg,Daly City,E,http://goo.gl/maps/Pbqkl,,2013-07-24 02:08:43 UTC,2013-07-24 02:08:43 UTC
68,"Tuesday, 	7:00 PM",Central de RWC,640 Hurlingame ,Redwood City,E,http://goo.gl/maps/xDXgn,,2013-07-24 02:08:43 UTC,2013-07-24 02:08:43 UTC
103,"Friday, 	5:30 PM",Foster City Living Sober Group,Community Center 1000 E. Hillsdale - 2nd Fl.,Foster City,"D,H,L",http://goo.gl/maps/Kf3xI,,2013-07-24 02:08:43 UTC,2013-07-24 02:08:43 UTC
141,"Friday, 	7:30 PM",FIRESIDE GROUP,Hope Lutheran Church	 42nd & The Alameda,San Mateo,"H,SP,Wh",http://goo.gl/maps/NHBb4,,2013-07-24 02:08:43 UTC,2013-07-24 02:08:43 UTC
250,"Wednesday, 	10:30 PM",Women's Daily Reflections,San Carlos Peninsula Fellowship  1133 Eaton Ave. Upstairs,San Carlos,"D,H,W",http://goo.gl/maps/PT4Cs,,2013-07-24 02:08:44 UTC,2013-07-24 02:08:44 UTC
200,"Wednesday, 	12:00 PM",ATHERTON GROUP,Menlo Park Presbyterian Church 950 University Drive / Building D / Room 11,Menlo Park,"C,",http://goo.gl/maps/01aW6,,2013-07-24 02:08:44 UTC,2013-07-24 02:08:44 UTC
23,"Sunday, 	7:30 PM",SUNDAY NITE DISCUSSION,1st Presby Church El Camino & Easton,Burlingame,H,http://goo.gl/maps/HVP0X,,2013-07-24 02:08:43 UTC,2013-07-24 02:08:43 UTC
173,"Saturday, 	7:30 PM",Conscious Contact Group,Mills Health Center	100 S. San Mateo Dr.lower level in Saidy Room,San Mateo,,http://goo.gl/maps/1rMDe,,2013-07-24 02:08:43 UTC,2013-07-24 02:08:43 UTC
157,"Monday, 	12:00 PM",PACIFICA DISCUSSION,Library Palmetto & Hilton (street parking only),Pacifica,"C,D,H",http://goo.gl/maps/C0m1O,,2013-07-24 02:08:43 UTC,2013-07-24 02:08:43 UTC
290,"Thursday, 	8:00 PM",BURLINGAME MEN’S GROUP,St. Paul’s Church  415 El Camino Real ,Burlingame,"C,D",http://goo.gl/maps/w4SAB,,2013-07-24 02:08:44 UTC,2013-07-24 02:08:44 UTC
7,"Friday, 	6:30 PM",Sendero De Vida,103 Broadway,Redwood City,E,http://goo.gl/maps/HrGHh,,2013-07-24 02:08:43 UTC,2013-07-24 02:08:43 UTC
97,"Sunday, 	9:00 AM",3RD & 11TH STEP,Coastal Repertory Theater 1167 Main Street,Half Moon Bay ,"H,L",http://goo.gl/maps/GoF7o,,2013-07-24 02:08:43 UTC,2013-07-24 02:08:43 UTC
116,"Tuesday, 	7:00 AM",Morning Serenity,Friendship Hall  416 2nd Ave,San Mateo,H,http://goo.gl/maps/tVDW6,,2013-07-24 02:08:43 UTC,2013-07-24 02:08:43 UTC
138,"Saturday, 	5:00 PM",WOMEN’S DISCUSSION,Holy Trinity Church	Cedar & Manzanita (NEW LOCATION),San Carlos,"W,D,H,L",http://goo.gl/maps/9O5FX,,2013-07-24 02:08:43 UTC,2013-07-24 02:08:43 UTC
269,"Thursday, 	6:30 PM",A VISION FOR YOU,"St . Pius Church  1100 Woodside Rd, Rm 4  ",Redwood City,L,http://goo.gl/maps/MkNf7,,2013-07-24 02:08:44 UTC,2013-07-24 02:08:44 UTC
44,"Wednesday, 	12:00 PM",Grupo 29 De Mayo,405 Grand Ave. Suite 205,South SF,E,http://goo.gl/maps/bmHbr,,2013-07-24 02:08:43 UTC,2013-07-24 02:08:43 UTC
46,"Thursday, 	12:00 PM",Grupo 29 De Mayo,405 Grand Ave. Suite 205,South SF,E,http://goo.gl/maps/bmHbr,,2013-07-24 02:08:43 UTC,2013-07-24 02:08:43 UTC
176,"Wednesday, 	7:30 PM",HILLSBOROUGH GROUP-new location Eff. 7/3,Mills Health Center  100 S. San Mateo Dr.lower level in Saidy Room,San Mateo,"H,Wh",http://goo.gl/maps/1rMDe,,2013-07-24 02:08:43 UTC,2013-07-24 02:08:43 UTC
214,"Wednesday, 	7:30 PM",Beginners ,San Carlos Peninsula Fellowship  1133 Eaton Ave. Upstairs,San Carlos,"H,B,",http://goo.gl/maps/PT4Cs,,2013-07-24 02:08:44 UTC,2013-07-24 02:08:44 UTC
334,"Thursday, 	7:00 PM",SAN MATEO -AS BILL SEES IT,Western Hills Church   3399 CSM Drive (New Location!),San Mateo,"H,L",http://goo.gl/maps/2BWxY,,2013-07-24 02:08:44 UTC,2013-07-24 02:08:44 UTC
195,"Thursday, 	4:15 PM",OYSTER POINT DISCUSSION,Oyster Point Yacht Club   Marina,South SF,"D,H",http://goo.gl/maps/YvfWm,,2013-07-24 02:08:44 UTC,2013-07-24 02:08:44 UTC
222,"Wednesday, 	7:00 AM",Daily Reflection Discussion,San Carlos Peninsula Fellowship  1133 Eaton Ave. Upstairs,San Carlos,"D,H,L",http://goo.gl/maps/PT4Cs,,2013-07-24 02:08:44 UTC,2013-07-24 02:08:44 UTC
197,"Monday, 	7:00 PM",SHARING CHOICES,Peninsula Medical Center	1501 Trousdale Conference Room H,Burlingame,"W,H",http://goo.gl/maps/MQP4I,,2013-07-24 02:08:44 UTC,2013-07-24 02:08:44 UTC
275,"Sunday, 	7:00 PM",SIMPLY SPEAKING,St. Andrew's Church  1600 Santa Lucia,San Bruno ,"D,H",http://goo.gl/maps/YyqUx,,2013-07-24 02:08:44 UTC,2013-07-24 02:08:44 UTC
147,"Saturday, 	8:00 PM",THE SEWER GROUP,"Kaiser Hospital 	1150 Veterans Bl., Cyprus Bldg. Conf. Rom 2",Redwood City,"D,H,Wh",http://goo.gl/maps/eHcXL,,2013-07-24 02:08:43 UTC,2013-07-24 02:08:43 UTC
201,"Tuesday, 	12:00 PM",BOOK WORM GROUP,Menlo Park Presbyterian Church 950 University Drive / Building D / Room 10,Menlo Park,"H,L,Wh",http://goo.gl/maps/01aW6,,2013-07-24 02:08:44 UTC,2013-07-24 02:08:44 UTC
146,"Friday, 	8:00 PM",FRIDAY NIGHT ACCEPTANCE GROUP,Kaiser Hospital  1200 El Camino-2nd Fl,South SF,"D,SP,Wh",http://goo.gl/maps/ceZpw,,2013-07-24 02:08:43 UTC,2013-07-24 02:08:43 UTC
279,"Thursday, 	12:00 PM",WOMENS STEP STUDY GROUP,St. Bede’s Church 2650 Sandhill Road,Menlo Park,"C,W,H,L",http://goo.gl/maps/ws7mc,,2013-07-24 02:08:44 UTC,2013-07-24 02:08:44 UTC
28,"Thursday, 	7:00 PM",Oportunidad de Vivir,2151 Euclid,East Palo Alto,E,http://goo.gl/maps/R1oUH,,2013-07-24 02:08:43 UTC,2013-07-24 02:08:43 UTC
12,"Tuesday, 	8:00 PM",12 + 12 FRIENDSHIP GROUP,"139 Primrose at Howard, Next to Primrose Center",Burlingame,H,http://goo.gl/maps/X1hwU,,2013-07-24 02:08:43 UTC,2013-07-24 02:08:43 UTC
48,"Friday, 	12:00 PM",Grupo 29 De Mayo,405 Grand Ave. Suite 205,South SF,E,http://goo.gl/maps/bmHbr,,2013-07-24 02:08:43 UTC,2013-07-24 02:08:43 UTC
55,"Monday, 	8:00 PM",Grupo Geneva,5520 Mission @ Guttenberg,Daly City,E,http://goo.gl/maps/Pbqkl,,2013-07-24 02:08:43 UTC,2013-07-24 02:08:43 UTC
82,"Thursday, 	7:00 AM",THE WAKE UP GROUP,Baptist Church  2070 Francisco Blvd.,Pacifica,,http://goo.gl/maps/lJm82,,2013-07-24 02:08:43 UTC,2013-07-24 02:08:43 UTC
332,"Friday, 	7:30 PM",West Bay All Groups,WBAC - West Bay Fellowship - Phone: (650) 756-3322   7324 Mission Street,Daly City,H,http://goo.gl/maps/pxPLF,,2013-07-24 02:08:44 UTC,2013-07-24 02:08:44 UTC
10,"Monday, 	8:00 PM",PEOPLE OF WORTH Big Book Study,139 Primrose at Howard,Burlingame,L,http://goo.gl/maps/X1hwU,,2013-07-24 02:08:43 UTC,2013-07-24 02:08:43 UTC
104,"Friday, 	7:30 PM",WALNUT GROUP,Community Church Arroyo & Elm,San Carlos,"H,Wh",http://goo.gl/maps/qjDr3,,2013-07-24 02:08:43 UTC,2013-07-24 02:08:43 UTC
161,"Monday, 	12:00 PM",LUNCH BUNCH,Martin Luther King Ctr.	725 Monte Diablo,San Mateo,H,http://goo.gl/maps/gvInF,,2013-07-24 02:08:43 UTC,2013-07-24 02:08:43 UTC
231,"Sunday, 	5:45 –7:15",FOURTH STEP WORKSHOP,San Carlos Peninsula Fellowship  1133 Eaton Ave. Upstairs,San Carlos,H,http://goo.gl/maps/PT4Cs,,2013-07-24 02:08:44 UTC,2013-07-24 02:08:44 UTC
65,"Sunday, 	10:30 AM",Daily Reflections,580 Crespi –In back of coffee shop,Pacifica,H,http://goo.gl/maps/o3UFk,,2013-07-24 02:08:43 UTC,2013-07-24 02:08:43 UTC
26,"Tuesday, 	7:00 PM",Oportunidad de Vivir,2151 Euclid,East Palo Alto,E,http://goo.gl/maps/R1oUH,,2013-07-24 02:08:43 UTC,2013-07-24 02:08:43 UTC
3,"Monday, 	6:30 PM",Sendero De Vida,103 Broadway,Redwood City,E,http://goo.gl/maps/HrGHh,,2013-07-24 02:08:43 UTC,2013-07-24 02:08:43 UTC
53,"Sunday, 	8:00 PM",Grupo Geneva,5520 Mission @ Guttenberg,Daly City,E,http://goo.gl/maps/Pbqkl,,2013-07-24 02:08:43 UTC,2013-07-24 02:08:43 UTC
85,"Monday, 	6:00 PM",WOMEN'S Big Book Study,Baptist Church 2070 Francisco Blvd.,Pacifica,"C,W",http://goo.gl/maps/lJm82,,2013-07-24 02:08:43 UTC,2013-07-24 02:08:43 UTC
283,"Monday, 	12:00 PM",SOUTH CITY WOMEN'S DISCUSSION,St. Elizabeth's  280 Country Club Dr.,South SF,"W,D,H,Wh",http://goo.gl/maps/kOblX,,2013-07-24 02:08:44 UTC,2013-07-24 02:08:44 UTC
29,"Friday, 	7:00 PM",Oportunidad de Vivir,2151 Euclid,East Palo Alto,E,http://goo.gl/maps/R1oUH,,2013-07-24 02:08:43 UTC,2013-07-24 02:08:43 UTC
179,"Saturday, 11:00 AM",GRASS ROOTS GROUP - Breakfast 9 AM-Meeting 11 AM,Native Sons Hall  112 Stage Rd,Pescadero,"H,SP,",http://goo.gl/maps/SiwBM,,2013-07-24 02:08:43 UTC,2013-07-24 02:08:43 UTC
225,"Wednesday, 	12:00 PM",Discussion,San Carlos Peninsula Fellowship  1133 Eaton Ave. Upstairs,San Carlos,H,http://goo.gl/maps/PT4Cs,,2013-07-24 02:08:44 UTC,2013-07-24 02:08:44 UTC
333,"Wednesday, 	6:00 PM",WOMEN'S HAPPY HOUR,WBAC - West Bay Fellowship - Phone: (650) 756-3322   7324 Mission Street,Daly City,"W,D,H,L",http://goo.gl/maps/pxPLF,,2013-07-24 02:08:44 UTC,2013-07-24 02:08:44 UTC
15,"Thursday, 	7:00 PM",Tres Legados,"171 5th Av, #210",Redwood City,E,http://goo.gl/maps/9X1Zd,,2013-07-24 02:08:43 UTC,2013-07-24 02:08:43 UTC
331,"Wednesday, 	12:00 PM",Wed High Noon,WBAC - West Bay Fellowship - Phone: (650) 756-3322   7324 Mission Street,Daly City,"D,H,L",http://goo.gl/maps/pxPLF,,2013-07-24 02:08:44 UTC,2013-07-24 02:08:44 UTC
130,"Monday, 	6:00 PM",12 @ 6 GROUP,Holy Cross Lutheran Church  1165 Seville,Pacifica,"C,H,L,Wh",http://goo.gl/maps/ig7HA,,2013-07-24 02:08:43 UTC,2013-07-24 02:08:43 UTC
280,"Friday, 	12:00 PM",JUST DON'T DRINK,St. Elizabeth's  280 Country Club Dr.,South SF,"D,H,Wh",http://goo.gl/maps/kOblX,,2013-07-24 02:08:44 UTC,2013-07-24 02:08:44 UTC
282,"Wednesday, 	7:30 PM",PATHFINDERS GROUP,St. Elizabeth's  280 Country Club Dr.,South SF,"H,SP,Wh",http://goo.gl/maps/kOblX,,2013-07-24 02:08:44 UTC,2013-07-24 02:08:44 UTC
76,"Tuesday, 	5:30 PM",HAPPY HOUR/Living Sober,Baptist Church  2070 Francisco Blvd.,Pacifica,"H,L",http://goo.gl/maps/lJm82,,2013-07-24 02:08:43 UTC,2013-07-24 02:08:43 UTC
260,"Wednesday, 	12:00 PM",Daily Reflections,Shoreline Station	225 S. Cabrillo Hwy Rm101-C,Half Moon Bay ,"D,Wh",http://goo.gl/maps/2d783,,2013-07-24 02:08:44 UTC,2013-07-24 02:08:44 UTC
105,"Wednesday, 	7:30 PM",SAN CARLOS AWARENESS GROUP,Community Church  Arroyo & Elm,San Carlos,"H,Wh",http://goo.gl/maps/qjDr3,,2013-07-24 02:08:43 UTC,2013-07-24 02:08:43 UTC
203,"Friday, 	8:00 PM",MENLO PARK FRIDAY NIGHT,Menlo Park Presbyterian Church 950 University Drive / Building D / Room 10,Menlo Park,,http://goo.gl/maps/01aW6,,2013-07-24 02:08:44 UTC,2013-07-24 02:08:44 UTC
69,"Wednesday, 	7:00 PM",Central de RWC,640 Hurlingame ,Redwood City,E,http://goo.gl/maps/xDXgn,,2013-07-24 02:08:43 UTC,2013-07-24 02:08:43 UTC
328,"Friday, 	7:00 AM",Step Study,WBAC - West Bay Fellowship - Phone: (650) 756-3322   7324 Mission Street,Daly City,L,http://goo.gl/maps/pxPLF,,2013-07-24 02:08:44 UTC,2013-07-24 02:08:44 UTC
71,"Friday, 	7:00 PM",Central de RWC,640 Hurlingame ,Redwood City,E,http://goo.gl/maps/xDXgn,,2013-07-24 02:08:43 UTC,2013-07-24 02:08:43 UTC
190,"Wednesday, 	8:00 PM",Vivendo en Sobriedad,Oscar's Casa	721 N. Amphlett- 271-1403,San Mateo,E,http://goo.gl/maps/bnSxs,,2013-07-24 02:08:44 UTC,2013-07-24 02:08:44 UTC
208,"Saturday, 	10:00 AM",EYE OPENER,San Mateo County General Hospital – 39th & Edison – 2nd floor,San Mateo,Wh,http://goo.gl/maps/ugYuU,,2013-07-24 02:08:44 UTC,2013-07-24 02:08:44 UTC
309,"Monday, 	12:00 PM",Brown Baggers,WBAC - West Bay Fellowship - Phone: (650) 756-3322   7324 Mission Street,Daly City,"D,H,L",http://goo.gl/maps/pxPLF,,2013-07-24 02:08:44 UTC,2013-07-24 02:08:44 UTC
94,"Monday, 	7:00 PM",SAN CARLOS BEGINNERS,"Church of the Epiphany, Main Hall Arroyo & Cedar",San Carlos,H,http://goo.gl/maps/nDA3S,,2013-07-24 02:08:43 UTC,2013-07-24 02:08:43 UTC
247,"Thursday, 	7:00 AM",Steps / Traditions,San Carlos Peninsula Fellowship  1133 Eaton Ave. Upstairs,San Carlos,H,http://goo.gl/maps/PT4Cs,,2013-07-24 02:08:44 UTC,2013-07-24 02:08:44 UTC
230,"Friday, 	6:00 PM",Fabulous Fridays,San Carlos Peninsula Fellowship  1133 Eaton Ave. Upstairs,San Carlos,H,http://goo.gl/maps/PT4Cs,,2013-07-24 02:08:44 UTC,2013-07-24 02:08:44 UTC
39,"Sunday, 	8:00 PM",Grupo 29 De Mayo,405 Grand Ave. Suite 205,South SF,E,http://goo.gl/maps/bmHbr,,2013-07-24 02:08:43 UTC,2013-07-24 02:08:43 UTC
248,"Friday, 	4:30 PM",Tradition Discussion,San Carlos Peninsula Fellowship  1133 Eaton Ave. Upstairs,San Carlos,H,http://goo.gl/maps/PT4Cs,,2013-07-24 02:08:44 UTC,2013-07-24 02:08:44 UTC
88,"Saturday, 	7:30 PM",PENINSULA PRIME TIME,"Burlingame Methodist Church ""Primrose and Howard, enter gate left of 139 Primrose""",Burlingame,"H,Wh",http://goo.gl/maps/iOX63,,2013-07-24 02:08:43 UTC,2013-07-24 02:08:43 UTC
221,"Monday, 	7:00 AM",Crack of Dawn ,San Carlos Peninsula Fellowship  1133 Eaton Ave. Upstairs,San Carlos,H,http://goo.gl/maps/PT4Cs,,2013-07-24 02:08:44 UTC,2013-07-24 02:08:44 UTC
73,"Tuesday, 	7:30 PM",THUMPERS (Big Book Study),901 Madison Av,Redwood City,"L,Wh",http://goo.gl/maps/qiMde,,2013-07-24 02:08:43 UTC,2013-07-24 02:08:43 UTC
267,"Sunday, 	7:30 PM",OPEN DOOR GROUP,St . Pius Church  1100 Woodside Rd. Rm 4,Redwood City,Wh,http://goo.gl/maps/MkNf7,,2013-07-24 02:08:44 UTC,2013-07-24 02:08:44 UTC
135,"Friday, 	7:00 PM",GIFTS OF GRACE WOMEN'S,Holy Trinity Church	Cedar & Manzanita,San Carlos,"W,D,H",http://goo.gl/maps/9O5FX,,2013-07-24 02:08:43 UTC,2013-07-24 02:08:43 UTC
300,"Friday, 	7:00 PM",FOUNDATION STONE GROUP,Unitarian Universalist Church	2124 Brewster,Redwood City,"D,H,SP,Wh",http://goo.gl/maps/gvXYc,,2013-07-24 02:08:44 UTC,2013-07-24 02:08:44 UTC
32,"Sunday, 	7:30 PM",HISPANO DE RWC,2710-A Bay Rd.,Redwood City,E,http://goo.gl/maps/6sjED,,2013-07-24 02:08:43 UTC,2013-07-24 02:08:43 UTC
254,"Saturday, 	7:30 PM",WOODSIDE GROUP,Sequoia Hospital - R Floor Conference Room Whipple & The Alameda,Redwood City,Wh,http://goo.gl/maps/qs8fE,,2013-07-24 02:08:44 UTC,2013-07-24 02:08:44 UTC
252,"Sunday, 	8:00 PM",SUN NIGHT SHARING GROUP,Sequoia Hospital - R Floor Conference Room   Whipple & The Alameda,Redwood City,Wh,http://goo.gl/maps/qs8fE,,2013-07-24 02:08:44 UTC,2013-07-24 02:08:44 UTC
108,"Friday, 	8:00 PM",WESTLAKE SPEAKER DISCUSSION,Dolger Sr Ctr. Rm 7	101 Lake Merced Bl.,Daly City,"D,Wh",http://goo.gl/maps/bRv7K,,2013-07-24 02:08:43 UTC,2013-07-24 02:08:43 UTC
264,"Saturday, 	5:00 PM",SAT NIGHT SPEAKER/DISCUSSION,Shoreline Station	225 S. Cabrillo Hwy Rm101-C,Half Moon Bay ,"D,H,L,Wh",http://goo.gl/maps/2d783,,2013-07-24 02:08:44 UTC,2013-07-24 02:08:44 UTC
128,"Thursday, 	7:30 PM",DAY AT A TIME,Good Shepherd Church   5th & O’Neill,Belmont,H,http://goo.gl/maps/PvMhV,,2013-07-24 02:08:43 UTC,2013-07-24 02:08:43 UTC
74,"Thursday, 	12:00 PM",B.Y.O.B.GROUP,Baptist Church  2070 Francisco Blvd.,Pacifica,L,http://goo.gl/maps/lJm82,,2013-07-24 02:08:43 UTC,2013-07-24 02:08:43 UTC
202,"Friday, 	6:00 PM",COTTONMOUTH MEETING,Menlo Park Presbyterian Church 950 University Drive / Building D / Room 11,Menlo Park,"SP,",http://goo.gl/maps/01aW6,,2013-07-24 02:08:44 UTC,2013-07-24 02:08:44 UTC
308,"Tuesday, 	7:00 AM",Big Book Study,WBAC - West Bay Fellowship - Phone: (650) 756-3322   7324 Mission Street,Daly City,"H,L",http://goo.gl/maps/pxPLF,,2013-07-24 02:08:44 UTC,2013-07-24 02:08:44 UTC
188,"Monday, 	8:00 PM",Vivendo en Sobriedad,Oscar's Casa	721 N. Amphlett- 271-1403,San Mateo,E,http://goo.gl/maps/bnSxs,,2013-07-24 02:08:44 UTC,2013-07-24 02:08:44 UTC
113,"Tuesday, 	12:00 PM",LIVING SOBER,Free at Last-bldg 3  1796 Bay Road,East Palo Alto,H,http://goo.gl/maps/eHzVH,,2013-07-24 02:08:43 UTC,2013-07-24 02:08:43 UTC
118,"Thursday, 	7:00 AM",Morning Serenity,Friendship Hall  416 2nd Ave,San Mateo,H,http://goo.gl/maps/tVDW6,,2013-07-24 02:08:43 UTC,2013-07-24 02:08:43 UTC
220,"Tuesday, 	7:00 AM",Crack of Dawn,San Carlos Peninsula Fellowship  1133 Eaton Ave. Upstairs,San Carlos,H,http://goo.gl/maps/PT4Cs,,2013-07-24 02:08:44 UTC,2013-07-24 02:08:44 UTC
306,"Thursday, RS	7:00 AM",PORTOLA VALLEY 11TH STEP,"Valley Presbyterian Church	945 Portola Road, in Bride's Room",Portola Valley ,H,http://goo.gl/maps/Vpl1Z,,2013-07-24 02:08:44 UTC,2013-07-24 02:08:44 UTC
30,"Saturday, 	7:00 PM",Oportunidad de Vivir,2151 Euclid,East Palo Alto,E,http://goo.gl/maps/R1oUH,,2013-07-24 02:08:43 UTC,2013-07-24 02:08:43 UTC
249,"Tuesday, 	6:00 PM",Women's Big Book Study,San Carlos Peninsula Fellowship  1133 Eaton Ave. Upstairs,San Carlos,"H,L",http://goo.gl/maps/PT4Cs,,2013-07-24 02:08:44 UTC,2013-07-24 02:08:44 UTC
